sent_id,text,distance,root_lemma,root_surface,root_idx,n_tokens,surprisal_small,surprisal_medium,surprisal_large
train-s4816,「特別枠」では、同制度の畑作物交付金や用排水施設の整備など2179億円を要望する。,2,要望,要望,25,27,7.84375,5.62890625,3.837890625
train-s4817,牛肉と豚肉を半分ずつ混ぜ四角いトックの形にした後、炭火の両面グリルで焼いて食べる。,19,食べる,食べる,24,25,3.154296875,2.5078125,3.50390625
train-s4819,バシリカには入り口の反対側の奥に大きめのエクセドラがあり、いくつか段があって、裁判などを行う際に政務官らがそこに座って傍聴した。,19,傍聴,傍聴,39,42,2.6688270568847656,5.31224250793457,3.8174571990966797
train-s4821,1944年の台北大空襲では市内人口が大幅に減少し、栄町、京町、文武町、書院町、明石町、旭町などに位置する主要官庁などが大きな被害を受けている。,20,受ける,受け,39,42,1.3525390625,15.265625,2.900390625
train-s4822,こうした状況下では属州民から召集したアウクシリアの存在が急ごしらえの戦力として重要となった。,8,成る,なっ,26,28,2.8359375,15.51953125,5.12109375
train-s4823,スピードもあるため小柄なガードをマークする場面もあり、容易にミスマッチを生み出すことができる。,11,生み出す,生み出す,19,23,5.7265625,13.40234375,4.1875
train-s4826,PC-98時代のソフトをエミュレータによりWindows上で動かしている。,6,動かす,動かし,14,17,2.71875,5.640625,6.033203125
train-s4827,ウィーン国立歌劇場総監督辞任後は特定のポストには就かず、フリーランスとして客演や録音活動を中心に据えた。,4,据える,据え,29,31,6.10546875,7.69921875,7.431640625
train-s4831,施設以外にフィールドで様々な課題をクリアしていくミッションモードがある。,6,有る,ある,17,18,4.3828125,3.771484375,4.015625
train-s4834,そのため、本艦の船体重量は設計時よりも増加し、皺寄せが船体強度に及んでしまった。,4,及ぶ,及ん,21,25,7.74609375,15.24609375,5.482421875
train-s4836,次は個室でお食事をしてみたいと思います。,4,思う,思い,13,15,2.45703125,18.71484375,3.474609375
train-s4840,質問した事は全て答えてくれますが、こちらが質問しないと何も教えてくれません。,6,教える,教え,21,26,2.685546875,0.9462890625,0.6494140625
train-s4841,事業者には、短期間での集客と、チケット内容や1日1店舗限定という話題性による、twitterやfacebookなどソーシャルメディア上でのクチコミ効果を提供します。,2,提供,提供,40,43,8.6484375,6.1171875,10.5703125
train-s4842,競走後に、右前脚の骨折により全治9ヶ月と診断され長期休養を余儀なくされる。,3,為る,さ,23,25,1.3115234375,2.0234375,1.4775390625
train-s4847,環礁内には、停泊箇所が何箇所かあり、水深11mの埠頭などがある。,9,有る,ある,21,22,7.4609375,7.80859375,7.30078125
train-s4849,かつては商店街の東端に西武富山店が所在していたが、2006年3月末に閉店した。,6,閉店,閉店,25,28,0.225830078125,0.267333984375,0.277587890625
train-s4851,言語学全般に関する著作も数多く、『言語—ことばの研究序説』では、中国語からヌートカ語までを例に解説した言語類型論や言語の変遷、言語・人種・文化間の関連の恣意性などについての思索まで、幅広く論じている。,20,論ずる,論じ,61,64,1.5927734375,4.40576171875,3.076171875
train-s4854,やっぱり、読書しながらまったりすると癒しを感じます。,2,感ずる,感じ,11,13,4.08203125,5.62109375,5.51953125
train-s4855,党と国家の最高職を独占して権限を強化し、経済改革を推進するための権力を掌握しようとしたカイソーンであったが、翌年11月21日に死去した。,22,死去,死去,42,45,4.2265625,4.765625,3.4375
train-s4858,この時代、西夏の国力は衰退し、北宋による西夏侵攻が行われている。,2,行う,行わ,17,21,8.171875,15.9609375,7.24609375
train-s4859,来月新車が納車されるのですが、ディーラーさんの下取金額よりはるかに高く、代車も2週間だしてもらえるということでラビット小平小川橋さんにお願いしました。,20,願う,願い,38,42,0.1854248046875,6.22265625,0.98095703125
train-s4862,周辺にはチラシ配布員が配置されていた。,2,配置,配置,8,14,3.837890625,6.734375,5.2890625
train-s4864,"その後,深い仲になり,事件発覚時までに複数回関係をもったという。",4,言う,いう,21,22,2.900390625,5.76171875,2.953125
train-s4866,実は映画のプロデューサーがヒューイ・ルイスに件の曲を使わせてほしいと依頼したものの断られたため、パーカーに似た曲を作らせたのであった。,23,作る,作ら,36,43,5.3828125,6.92578125,3.6572265625
train-s4868,県内全域で鶏やキジなどを飼育する農場に県が立ち入り調査した結果、異常は見つかっていない。,14,見付かる,見つかっ,23,27,2.91796875,6.5302734375,4.49951171875
train-s4874,2000年代後半以降、インテル・AMDの両社がCPUとチップセットを包含したプラットフォーム戦略を加速させたこと、Windows Vistaの登場でチップセット内蔵グラフィック機能への性能要求が跳ね上がったなどの市場の変化に追従できず、急激にシェアを失った。,33,失う,失っ,61,63,3.7421875,10.185546875,3.69140625
train-s4876,2001年1月6日、中央省庁再編の実施に伴い、沖縄開発庁は経済企画庁などと共に内閣府に統合、内閣府の内部部局として沖縄振興局が設置され、沖縄総合事務局は内閣府の地方支分部局となった。,10,成る,なっ,60,62,1.732421875,18.546875,1.3984375
train-s4878,原作「魔道の国のカダイン」同様に魔法使いを召喚出来る。,2,召喚,召喚,14,16,5.328125,4.6484375,5.3359375
train-s4881,塾の夏期講習とレストランでのアルバイトをひたすらこなしていた気がします。,7,為る,し,18,20,0.45654296875,7.109375,5.41015625
train-s4882,東にマケドニア共和国との国境を持つ。,2,持つ,持つ,10,11,3.12109375,4.3828125,7.859375
train-s4885,「まちの物語を探しに行こう」と題し、生徒16人が市内の千秋公園で、同市出身の版画家、勝平得之が70年前に描いた作品の舞台がどこかを、タイトルや風景から探した。,32,探す,探し,50,52,4.9111328125,3.5908203125,1.767333984375
train-s4887,前輪ブレーキが310mmの大径シングルディスク化されており、小径ダブルディスク並の制動力を備えつつメンテナンス性の向上とコストダウンを狙ったが、スポーツをうたう車両にシングルディスクではやはり不評であったのか、後継機のMC22・CBR250RRでは再び、さらに制動力を増した、やや大径のダブルディスクへと変更されている。,45,変更,変更,86,91,6.90234375,1.599609375,2.9609375
train-s4890,捕獲されたコマンチェ人エドワルド・オルティスが軍隊に、コマンチェ族はステイクト平原のレッド川沿いにある冬季猟場に居ると告げた。,15,告げる,告げ,30,32,4.3828125,2.8441162109375,6.7109375
train-s4895,"FPAJは,記者クラブに独占されてきた政治家等の記者会見のオープン化を求めています。",2,求める,求め,23,27,5.328125,4.046875,4.95703125
train-s4897,ひょんなことから知り合った3人は手を組むことになる。,2,組む,組む,11,15,3.962890625,2.212890625,2.203125
train-s4898,2011年4月7日、『夕方ワイド新潟一番』の中継レポーターとしてアナウンサーデビューを飾る。,2,飾る,飾る,24,25,8.234375,7.308837890625,4.91796875
train-s4900,"これ以外に幹部信者とおぼしき男性が10人ほどいたほか,統一教会幹部と距離を置いて並ぶ信者も若干名いたように見えました。",19,見える,見え,34,37,4.94921875,2.578125,4.92578125
train-s4902,また、上杉聰は吉見義明・中央大学教授とともに清治と面談した結果、「吉田の証言を嘘と断定することはできないが、「時と場所」という歴史にとってもっとも重要な要素が欠落したものとして、歴史証言としては採用できない」としている。,29,為る,し,72,75,3.248046875,2.478515625,3.755859375
train-s4904,第3戦はカージナルスが、アルバート・プホルスがシリーズ史上3人目・4度目となる1試合3本塁打を記録するなど、16得点を挙げる大勝を収めた。,17,収める,収め,40,42,3.46484375,8.275390625,3.912109375
train-s4907,"特に教育で重要なのはインタラクティブな部分で,こういう要素もきちんとeラーニングのシステムは組み込まれているのが多いと思うのだが,Moodleも同様で,これが無料のシステムであることは驚きを隠せない。",20,隠す,隠せ,52,54,0.16900634765625,5.74267578125,8.525390625
train-s4908,一部のスポーツ施設を除したほとんどの施設が無料で利用できることから、人気を博している。,16,博する,博し,21,24,8.453125,10.0595703125,8.23876953125
train-s4909,"情報が溢れている現代において優秀なコンテンツのみを選別し,意味づけを与えることが必要なのだと思います。",19,思う,思い,29,31,2.126953125,18.34375,4.17578125
train-s4911,警察庁は9日、2010年9月から11年2月までの半年間、飲酒運転を理由に取消処分者講習を受講する人に対して、神奈川県警察、愛知県警察、大阪府警察、愛媛県警察の4府県警察において新しい取消処分者講習を実施すると、発表した。,22,発表,発表,70,73,1.1591796875,3.4296875,2.33203125
train-s4913,彼の全集は22巻にも及び、彼はその生涯のほとんどを通じて、執筆を行っていた。,4,行う,行っ,23,27,7.85546875,20.328125,7.00390625
train-s4915,他の美容室だとカラーの後は髪がギシギシだったのが、ここだとさらさらのままですごく気に入りました。,13,入る,入り,29,32,1.3798828125,13.6796875,4.6171875
train-s4916,また運転時に上部の景色が隠れず、見やすくなった。,6,成る,なっ,14,16,1.650390625,19.4609375,1.3369140625
